date,price
2021-03-04,58.284794
2021-03-05,59.237675
2021-03-08,60.071449
2021-03-09,60.865520
2021-03-10,61.282410
2021-03-11,61.123596
2021-03-12,61.947441
2021-03-15,62.741512
2021-03-16,62.820919
2021-03-17,61.798553
2021-03-18,61.570259
2021-03-19,61.738998
2021-03-22,61.650002
2021-03-23,62.570000
2021-03-24,62.590000
2021-03-25,63.259998
2021-03-26,63.470001
2021-03-29,64.150002
2021-03-30,63.570000
