date,price
2021-03-04,71.563560
2021-03-05,73.240601
2021-03-08,72.262321
2021-03-09,73.070892
2021-03-10,73.380356
2021-03-11,74.767899
2021-03-12,74.558273
2021-03-15,75.087334
2021-03-16,75.875946
2021-03-17,75.885918
2021-03-18,74.628151
2021-03-19,75.277000
2021-03-22,75.910004
2021-03-23,75.349998
2021-03-24,73.449997
2021-03-25,73.089996
2021-03-26,72.290001
2021-03-29,73.029999
2021-03-30,73.029999
