date,price
2021-03-04,110.416779
2021-03-05,112.629089
2021-03-08,112.350060
2021-03-09,113.007782
2021-03-10,113.266884
2021-03-11,113.954491
2021-03-12,114.203629
2021-03-15,114.990898
2021-03-16,114.921135
2021-03-17,114.502594
2021-03-18,114.263428
2021-03-19,114.672005
2021-03-22,115.669998
2021-03-23,114.500000
2021-03-24,114.370003
2021-03-25,114.849998
2021-03-26,117.019997
2021-03-29,117.570000
2021-03-30,116.510002
