date,price
2021-03-04,36.059944
2021-03-05,36.475796
2021-03-08,36.654015
2021-03-09,37.069862
2021-03-10,37.436207
2021-03-11,37.990669
2021-03-12,38.644142
2021-03-15,39.079796
2021-03-16,39.079796
2021-03-17,39.020386
2021-03-18,38.772858
2021-03-19,38.257999
2021-03-22,38.680000
2021-03-23,38.799999
2021-03-24,38.630001
2021-03-25,38.959999
2021-03-26,39.910000
2021-03-29,39.820000
2021-03-30,39.650002
