date,price
2021-03-04,32.934032
2021-03-05,33.561249
2021-03-08,33.989353
2021-03-09,33.680721
2021-03-10,34.367676
2021-03-11,34.268116
2021-03-12,34.616573
2021-03-15,34.417454
2021-03-16,34.059044
2021-03-17,34.288029
2021-03-18,34.467232
2021-03-19,34.069000
2021-03-22,33.630001
2021-03-23,33.160000
2021-03-24,33.279999
2021-03-25,33.840000
2021-03-26,34.369999
2021-03-29,34.070000
2021-03-30,34.310001
